# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-04-25 05:40:49 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 09427520 COLORADO RIVER BELOW PARKER DAM, AZ-CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 09427520
#            TS   parameter     statistic     Description
#          5403       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	5403_00060_00003	5403_00060_00003_cd
USGS	09427520	2012-10-07	9360	A
USGS	09427520	2012-10-08	9620	A
USGS	09427520	2012-10-09	10400	A
USGS	09427520	2012-10-10	9320	A
USGS	09427520	2012-10-11	7090	A
USGS	09427520	2012-10-12	8260	A
USGS	09427520	2012-10-13	8640	A
USGS	09427520	2012-10-14	8590	A
USGS	09427520	2012-10-15	7630	A
USGS	09427520	2012-10-16	7120	A
USGS	09427520	2012-10-17	5720	A
USGS	09427520	2012-10-18	5540	A
USGS	09427520	2012-10-19	7260	A
USGS	09427520	2012-10-20	7260	A
USGS	09427520	2012-10-21	7830	A
USGS	09427520	2012-10-22	7070	A
USGS	09427520	2012-10-23	7350	A
USGS	09427520	2012-10-24	5300	A
USGS	09427520	2012-10-25	5460	A
USGS	09427520	2012-10-26	6760	A
USGS	09427520	2012-10-27	6680	A
USGS	09427520	2012-10-28	6920	A
USGS	09427520	2012-10-29	7280	A
USGS	09427520	2012-10-30	7270	A
USGS	09427520	2012-10-31	5820	A
USGS	09427520	2012-11-01	5220	A
USGS	09427520	2012-11-02	6500	A
USGS	09427520	2012-11-03	6220	A
USGS	09427520	2012-11-04	5860	A
USGS	09427520	2012-11-05	6840	A
USGS	09427520	2012-11-06	6050	A
USGS	09427520	2012-11-07	6210	A
USGS	09427520	2012-11-08	5450	A
USGS	09427520	2012-11-09	6350	A
USGS	09427520	2012-11-10	6360	A
USGS	09427520	2012-11-11	6240	A
USGS	09427520	2012-11-12	6230	A
USGS	09427520	2012-11-13	6200	A
USGS	09427520	2012-11-14	5560	A
USGS	09427520	2012-11-15	4300	A
USGS	09427520	2012-11-16	5520	A
USGS	09427520	2012-11-17	6010	A
USGS	09427520	2012-11-18	6560	A
USGS	09427520	2012-11-19	5450	A
USGS	09427520	2012-11-20	6510	A
USGS	09427520	2012-11-21	5980	A
USGS	09427520	2012-11-22	4450	A
USGS	09427520	2012-11-23	4650	A
USGS	09427520	2012-11-24	4910	A
USGS	09427520	2012-11-25	5360	A
USGS	09427520	2012-11-26	4390	A
USGS	09427520	2012-11-27	4510	A
USGS	09427520	2012-11-28	4650	A
USGS	09427520	2012-11-29	4350	A
USGS	09427520	2012-11-30	6240	A
USGS	09427520	2012-12-01	6360	A
USGS	09427520	2012-12-02	6560	A
USGS	09427520	2012-12-03	6170	A
USGS	09427520	2012-12-04	6260	A
USGS	09427520	2012-12-05	5350	A
USGS	09427520	2012-12-06	4270	A
USGS	09427520	2012-12-07	4870	A
USGS	09427520	2012-12-08	5660	A
USGS	09427520	2012-12-09	5550	A
USGS	09427520	2012-12-10	4640	A
USGS	09427520	2012-12-11	5630	A
USGS	09427520	2012-12-12	4270	A
USGS	09427520	2012-12-13	3960	A
USGS	09427520	2012-12-14	3360	A
USGS	09427520	2012-12-15	4110	A
USGS	09427520	2012-12-16	3660	A
USGS	09427520	2012-12-17	4040	A
USGS	09427520	2012-12-18	3450	A
USGS	09427520	2012-12-19	3500	A
USGS	09427520	2012-12-20	2560	A
USGS	09427520	2012-12-21	2370	A
USGS	09427520	2012-12-22	2070	A
USGS	09427520	2012-12-23	4770	A
USGS	09427520	2012-12-24	6160	A
USGS	09427520	2012-12-25	5200	A
USGS	09427520	2012-12-26	5130	A
USGS	09427520	2012-12-27	3980	A
USGS	09427520	2012-12-28	5110	A
USGS	09427520	2012-12-29	2420	A
USGS	09427520	2012-12-30	4910	A
USGS	09427520	2012-12-31	4770	A
USGS	09427520	2013-01-01	4640	A
USGS	09427520	2013-01-02	4330	A
USGS	09427520	2013-01-03	3380	A
USGS	09427520	2013-01-04	5080	A
USGS	09427520	2013-01-05	5190	A
USGS	09427520	2013-01-06	5200	A
USGS	09427520	2013-01-07	5310	A
USGS	09427520	2013-01-08	6280	A
USGS	09427520	2013-01-09	5470	A
USGS	09427520	2013-01-10	5230	A
USGS	09427520	2013-01-11	7110	A
USGS	09427520	2013-01-12	7780	A
USGS	09427520	2013-01-13	8070	A
USGS	09427520	2013-01-14	7910	A
USGS	09427520	2013-01-15	7770	A
USGS	09427520	2013-01-16	7620	A
USGS	09427520	2013-01-17	6360	A
USGS	09427520	2013-01-18	7750	A
USGS	09427520	2013-01-19	8760	A
USGS	09427520	2013-01-20	9170	A
USGS	09427520	2013-01-21	9340	A
USGS	09427520	2013-01-22	9320	A
USGS	09427520	2013-01-23	7400	A
USGS	09427520	2013-01-24	6870	A
USGS	09427520	2013-01-25	6930	A
USGS	09427520	2013-01-26	5300	A
USGS	09427520	2013-01-27	4590	A
USGS	09427520	2013-01-28	4650	A
USGS	09427520	2013-01-29	4600	A
USGS	09427520	2013-01-30	4610	A
USGS	09427520	2013-01-31	4120	A
USGS	09427520	2013-02-01	5830	A
USGS	09427520	2013-02-02	6020	A
USGS	09427520	2013-02-03	7430	A
USGS	09427520	2013-02-04	7620	A
USGS	09427520	2013-02-05	6770	A
USGS	09427520	2013-02-06	5650	A
USGS	09427520	2013-02-07	4300	A
USGS	09427520	2013-02-08	6860	A
USGS	09427520	2013-02-09	7280	A
USGS	09427520	2013-02-10	8100	A
USGS	09427520	2013-02-11	9110	A
USGS	09427520	2013-02-12	10000	A
USGS	09427520	2013-02-13	10100	A
USGS	09427520	2013-02-14	7760	A
USGS	09427520	2013-02-15	9420	A
USGS	09427520	2013-02-16	9360	A
USGS	09427520	2013-02-17	7750	A
USGS	09427520	2013-02-18	8900	A
USGS	09427520	2013-02-19	9390	A
USGS	09427520	2013-02-20	8570	A
USGS	09427520	2013-02-21	7880	A
USGS	09427520	2013-02-22	10100	A
USGS	09427520	2013-02-23	9830	A
USGS	09427520	2013-02-24	9340	A
USGS	09427520	2013-02-25	9950	A
USGS	09427520	2013-02-26	10400	A
USGS	09427520	2013-02-27	8970	A
USGS	09427520	2013-02-28	8140	A
USGS	09427520	2013-03-01	9800	A
USGS	09427520	2013-03-02	10300	A
USGS	09427520	2013-03-03	10600	A
USGS	09427520	2013-03-04	11100	A
USGS	09427520	2013-03-05	10900	A
USGS	09427520	2013-03-06	9270	A
USGS	09427520	2013-03-07	8010	A
USGS	09427520	2013-03-08	9560	A
USGS	09427520	2013-03-09	9710	A
USGS	09427520	2013-03-10	10200	A
USGS	09427520	2013-03-11	10800	A
USGS	09427520	2013-03-12	12300	A
USGS	09427520	2013-03-13	11800	A
USGS	09427520	2013-03-14	10700	A
USGS	09427520	2013-03-15	12100	A
USGS	09427520	2013-03-16	13400	A
USGS	09427520	2013-03-17	12700	A
USGS	09427520	2013-03-18	12700	A
USGS	09427520	2013-03-19	12700	A
USGS	09427520	2013-03-20	11300	A
USGS	09427520	2013-03-21	9560	A
USGS	09427520	2013-03-22	11600	A
USGS	09427520	2013-03-23	12100	A
USGS	09427520	2013-03-24	12100	A
USGS	09427520	2013-03-25	12800	A
USGS	09427520	2013-03-26	12700	A
USGS	09427520	2013-03-27	12000	A
USGS	09427520	2013-03-28	9660	A
USGS	09427520	2013-03-29	12300	A
USGS	09427520	2013-03-30	12100	A
USGS	09427520	2013-03-31	12000	A
USGS	09427520	2013-04-01	12800	A
USGS	09427520	2013-04-02	12600	A
USGS	09427520	2013-04-03	12200	A
USGS	09427520	2013-04-04	11900	A
USGS	09427520	2013-04-05	13500	A
USGS	09427520	2013-04-06	14100	A
USGS	09427520	2013-04-07	13800	A
USGS	09427520	2013-04-08	14100	A
USGS	09427520	2013-04-09	12700	A
USGS	09427520	2013-04-10	14000	A
USGS	09427520	2013-04-11	8070	A
USGS	09427520	2013-04-12	12800	A
USGS	09427520	2013-04-13	13200	A
USGS	09427520	2013-04-14	13200	A
USGS	09427520	2013-04-15	13100	A
USGS	09427520	2013-04-16	13400	A
USGS	09427520	2013-04-17	12700	A
USGS	09427520	2013-04-18	9850	A
USGS	09427520	2013-04-19	11900	A
USGS	09427520	2013-04-20	13000	A
USGS	09427520	2013-04-21	14600	A
USGS	09427520	2013-04-22	15500	A
USGS	09427520	2013-04-23	16000	A
USGS	09427520	2013-04-24	15700	A
USGS	09427520	2013-04-25	10800	A
USGS	09427520	2013-04-26	13700	A
USGS	09427520	2013-04-27	12600	A
USGS	09427520	2013-04-28	12800	A
USGS	09427520	2013-04-29	13100	A
USGS	09427520	2013-04-30	12500	A
USGS	09427520	2013-05-01	12000	A
USGS	09427520	2013-05-02	9990	A
USGS	09427520	2013-05-03	12100	A
USGS	09427520	2013-05-04	11600	A
USGS	09427520	2013-05-05	11600	A
USGS	09427520	2013-05-06	11100	A
USGS	09427520	2013-05-07	11100	A
USGS	09427520	2013-05-08	10600	A
USGS	09427520	2013-05-09	10600	A
USGS	09427520	2013-05-10	11500	A
USGS	09427520	2013-05-11	11100	A
USGS	09427520	2013-05-12	11300	A
USGS	09427520	2013-05-13	11500	A
USGS	09427520	2013-05-14	12000	A
USGS	09427520	2013-05-15	12500	A
USGS	09427520	2013-05-16	9600	A
USGS	09427520	2013-05-17	12100	A
USGS	09427520	2013-05-18	12000	A
USGS	09427520	2013-05-19	12000	A
USGS	09427520	2013-05-20	11000	A
USGS	09427520	2013-05-21	10300	A
USGS	09427520	2013-05-22	9050	A
USGS	09427520	2013-05-23	8450	A
USGS	09427520	2013-05-24	9850	A
USGS	09427520	2013-05-25	11400	A
USGS	09427520	2013-05-26	11500	A
USGS	09427520	2013-05-27	11300	A
USGS	09427520	2013-05-28	11800	A
USGS	09427520	2013-05-29	10900	A
USGS	09427520	2013-05-30	8260	A
USGS	09427520	2013-05-31	10700	A
USGS	09427520	2013-06-01	11800	A
USGS	09427520	2013-06-02	11800	A
USGS	09427520	2013-06-03	12000	A
USGS	09427520	2013-06-04	12000	A
USGS	09427520	2013-06-05	11600	A
USGS	09427520	2013-06-06	8860	A
USGS	09427520	2013-06-07	11600	A
USGS	09427520	2013-06-08	11900	A
USGS	09427520	2013-06-09	11700	A
USGS	09427520	2013-06-10	12200	A
USGS	09427520	2013-06-11	11800	A
USGS	09427520	2013-06-12	11500	A
USGS	09427520	2013-06-13	7780	A
USGS	09427520	2013-06-14	10600	A
USGS	09427520	2013-06-15	10900	A
USGS	09427520	2013-06-16	12100	A
USGS	09427520	2013-06-17	11400	A
USGS	09427520	2013-06-18	11100	A
USGS	09427520	2013-06-19	11500	A
USGS	09427520	2013-06-20	11000	A
USGS	09427520	2013-06-21	11800	A
USGS	09427520	2013-06-22	12300	A
USGS	09427520	2013-06-23	12300	A
USGS	09427520	2013-06-24	11800	A
USGS	09427520	2013-06-25	11600	A
USGS	09427520	2013-06-26	10800	A
USGS	09427520	2013-06-27	8700	A
USGS	09427520	2013-06-28	10800	A
USGS	09427520	2013-06-29	11800	A
USGS	09427520	2013-06-30	11800	A
USGS	09427520	2013-07-01	12400	A
USGS	09427520	2013-07-02	12000	A
USGS	09427520	2013-07-03	11000	A
USGS	09427520	2013-07-04	7980	A
USGS	09427520	2013-07-05	10800	A
USGS	09427520	2013-07-06	11000	A
USGS	09427520	2013-07-07	10900	A
USGS	09427520	2013-07-08	10400	A
USGS	09427520	2013-07-09	10400	A
USGS	09427520	2013-07-10	11600	A
USGS	09427520	2013-07-11	8960	A
USGS	09427520	2013-07-12	11400	A
USGS	09427520	2013-07-13	10800	A
USGS	09427520	2013-07-14	11000	A
USGS	09427520	2013-07-15	11000	A
USGS	09427520	2013-07-16	10900	A
USGS	09427520	2013-07-17	10200	A
USGS	09427520	2013-07-18	8260	A
USGS	09427520	2013-07-19	9550	A
USGS	09427520	2013-07-20	9260	A
USGS	09427520	2013-07-21	8980	A
USGS	09427520	2013-07-22	9060	A
USGS	09427520	2013-07-23	9910	A
USGS	09427520	2013-07-24	8320	A
USGS	09427520	2013-07-25	7340	A
USGS	09427520	2013-07-26	8300	A
USGS	09427520	2013-07-27	8690	A
USGS	09427520	2013-07-28	8800	A
USGS	09427520	2013-07-29	10300	A
USGS	09427520	2013-07-30	10500	A
USGS	09427520	2013-07-31	10100	A
USGS	09427520	2013-08-01	9330	A
USGS	09427520	2013-08-02	10600	A
USGS	09427520	2013-08-03	10800	A
USGS	09427520	2013-08-04	9910	A
USGS	09427520	2013-08-05	10400	A
USGS	09427520	2013-08-06	10200	A
USGS	09427520	2013-08-07	9170	A
USGS	09427520	2013-08-08	7850	A
USGS	09427520	2013-08-09	9050	A
USGS	09427520	2013-08-10	9960	A
USGS	09427520	2013-08-11	10000	A
USGS	09427520	2013-08-12	10000	A
USGS	09427520	2013-08-13	11100	A
USGS	09427520	2013-08-14	10700	A
USGS	09427520	2013-08-15	8040	A
USGS	09427520	2013-08-16	10000	A
USGS	09427520	2013-08-17	10200	A
USGS	09427520	2013-08-18	10500	A
USGS	09427520	2013-08-19	10300	A
USGS	09427520	2013-08-20	11000	A
USGS	09427520	2013-08-21	8880	A
USGS	09427520	2013-08-22	7330	A
USGS	09427520	2013-08-23	8790	A
USGS	09427520	2013-08-24	7810	A
USGS	09427520	2013-08-25	5500	A
USGS	09427520	2013-08-26	4890	A
USGS	09427520	2013-08-27	4510	A
USGS	09427520	2013-08-28	4720	A
USGS	09427520	2013-08-29	3440	A
USGS	09427520	2013-08-30	9720	A
USGS	09427520	2013-08-31	7670	A
USGS	09427520	2013-09-01	7580	A
USGS	09427520	2013-09-02	8240	A
USGS	09427520	2013-09-03	8010	A
USGS	09427520	2013-09-04	5910	A
USGS	09427520	2013-09-05	4440	A
USGS	09427520	2013-09-06	7140	A
USGS	09427520	2013-09-07	6220	A
USGS	09427520	2013-09-08	5920	A
USGS	09427520	2013-09-09	8140	A
USGS	09427520	2013-09-10	6230	A
USGS	09427520	2013-09-11	5770	A
USGS	09427520	2013-09-12	4700	A
USGS	09427520	2013-09-13	8060	A
USGS	09427520	2013-09-14	9000	A
USGS	09427520	2013-09-15	9160	A
USGS	09427520	2013-09-16	9630	A
USGS	09427520	2013-09-17	9710	A
USGS	09427520	2013-09-18	9510	A
USGS	09427520	2013-09-19	7760	A
USGS	09427520	2013-09-20	10600	A
USGS	09427520	2013-09-21	11200	A
USGS	09427520	2013-09-22	11000	A
USGS	09427520	2013-09-23	11100	A
USGS	09427520	2013-09-24	11500	A
USGS	09427520	2013-09-25	10200	A
USGS	09427520	2013-09-26	8310	A
USGS	09427520	2013-09-27	10200	A
USGS	09427520	2013-09-28	10300	A
USGS	09427520	2013-09-29	9800	A
USGS	09427520	2013-09-30	9970	A
USGS	09427520	2013-10-01	10100	A
USGS	09427520	2013-10-02	9060	A
USGS	09427520	2013-10-03	7900	A
USGS	09427520	2013-10-04	10200	A
USGS	09427520	2013-10-05	10600	A
USGS	09427520	2013-10-06	10800	A
USGS	09427520	2013-10-07	9550	A
USGS	09427520	2013-10-08	9490	A
USGS	09427520	2013-10-09	8220	A
USGS	09427520	2013-10-10	7260	A
USGS	09427520	2013-10-11	8110	A
USGS	09427520	2013-10-12	7020	A
USGS	09427520	2013-10-13	7380	A
USGS	09427520	2013-10-14	6470	A
USGS	09427520	2013-10-15	6980	A
USGS	09427520	2013-10-16	6580	A
USGS	09427520	2013-10-17	6520	A
USGS	09427520	2013-10-18	7950	A
USGS	09427520	2013-10-19	7920	A
USGS	09427520	2013-10-20	7900	A
USGS	09427520	2013-10-21	7910	A
USGS	09427520	2013-10-22	7440	A
USGS	09427520	2013-10-23	6800	A
USGS	09427520	2013-10-24	5770	A
USGS	09427520	2013-10-25	7350	A
USGS	09427520	2013-10-26	6780	A
USGS	09427520	2013-10-27	6800	A
USGS	09427520	2013-10-28	5910	A
USGS	09427520	2013-10-29	6110	A
USGS	09427520	2013-10-30	5150	A
USGS	09427520	2013-10-31	3890	A
USGS	09427520	2013-11-01	5530	A
USGS	09427520	2013-11-02	5630	A
USGS	09427520	2013-11-03	6030	A
USGS	09427520	2013-11-04	6000	A
USGS	09427520	2013-11-05	6500	A
USGS	09427520	2013-11-06	6970	A
USGS	09427520	2013-11-07	5540	A
USGS	09427520	2013-11-08	6960	A
USGS	09427520	2013-11-09	7420	A
USGS	09427520	2013-11-10	7910	A
USGS	09427520	2013-11-11	7400	A
USGS	09427520	2013-11-12	6910	A
USGS	09427520	2013-11-13	6450	A
USGS	09427520	2013-11-14	5110	A
USGS	09427520	2013-11-15	5160	A
USGS	09427520	2013-11-16	5590	A
USGS	09427520	2013-11-17	5230	A
USGS	09427520	2013-11-18	4030	A
USGS	09427520	2013-11-19	5470	A
USGS	09427520	2013-11-20	4540	A
USGS	09427520	2013-11-21	2860	A
USGS	09427520	2013-11-22	2530	A
USGS	09427520	2013-11-23	2280	A
USGS	09427520	2013-11-24	1630	A
USGS	09427520	2013-11-25	1860	A
USGS	09427520	2013-11-26	1710	A
USGS	09427520	2013-11-27	2190	A
USGS	09427520	2013-11-28	2900	A
USGS	09427520	2013-11-29	3710	A
USGS	09427520	2013-11-30	4080	A
USGS	09427520	2013-12-01	4070	A
USGS	09427520	2013-12-02	3480	A
USGS	09427520	2013-12-03	2240	A
USGS	09427520	2013-12-04	2660	A
USGS	09427520	2013-12-05	2920	A
USGS	09427520	2013-12-06	4220	A
USGS	09427520	2013-12-07	4680	A
USGS	09427520	2013-12-08	4470	A
USGS	09427520	2013-12-09	4670	A
USGS	09427520	2013-12-10	4940	A
USGS	09427520	2013-12-11	5260	A
USGS	09427520	2013-12-12	4370	A
USGS	09427520	2013-12-13	5230	A
USGS	09427520	2013-12-14	5420	A
USGS	09427520	2013-12-15	5240	A
USGS	09427520	2013-12-16	5190	A
USGS	09427520	2013-12-17	4830	A
USGS	09427520	2013-12-18	4690	A
USGS	09427520	2013-12-19	3670	A
USGS	09427520	2013-12-20	3840	A
USGS	09427520	2013-12-21	2530	A
USGS	09427520	2013-12-22	1810	A
USGS	09427520	2013-12-23	3890	A
USGS	09427520	2013-12-24	3670	A
USGS	09427520	2013-12-25	2700	A
USGS	09427520	2013-12-26	2860	A
USGS	09427520	2013-12-27	5370	A
USGS	09427520	2013-12-28	6530	A
USGS	09427520	2013-12-29	3980	A
USGS	09427520	2013-12-30	4490	A
USGS	09427520	2013-12-31	4420	A
USGS	09427520	2014-01-01	3020	A
USGS	09427520	2014-01-02	2530	A
USGS	09427520	2014-01-03	3920	A
USGS	09427520	2014-01-04	2610	A
USGS	09427520	2014-01-05	2830	A
USGS	09427520	2014-01-06	2560	A
USGS	09427520	2014-01-07	4120	A
USGS	09427520	2014-01-08	4110	A
USGS	09427520	2014-01-09	3890	A
USGS	09427520	2014-01-10	4700	A
USGS	09427520	2014-01-11	5240	A
USGS	09427520	2014-01-12	5530	A
USGS	09427520	2014-01-13	5610	A
USGS	09427520	2014-01-14	6300	A
USGS	09427520	2014-01-15	6170	A
USGS	09427520	2014-01-16	4250	A
USGS	09427520	2014-01-17	7130	A
USGS	09427520	2014-01-18	7820	A
USGS	09427520	2014-01-19	9030	A
USGS	09427520	2014-01-20	9100	A
USGS	09427520	2014-01-21	9040	A
USGS	09427520	2014-01-22	9340	A
USGS	09427520	2014-01-23	6550	A
USGS	09427520	2014-01-24	8220	A
USGS	09427520	2014-01-25	8040	A
USGS	09427520	2014-01-26	7930	A
USGS	09427520	2014-01-27	7400	A
USGS	09427520	2014-01-28	6560	A
USGS	09427520	2014-01-29	5910	A
USGS	09427520	2014-01-30	5840	A
USGS	09427520	2014-01-31	6470	A
USGS	09427520	2014-02-01	7520	A
USGS	09427520	2014-02-02	7870	A
USGS	09427520	2014-02-03	7650	A
USGS	09427520	2014-02-04	7830	A
USGS	09427520	2014-02-05	6810	A
USGS	09427520	2014-02-06	6220	A
USGS	09427520	2014-02-07	7320	A
USGS	09427520	2014-02-08	7420	A
USGS	09427520	2014-02-09	7180	A
USGS	09427520	2014-02-10	8500	A
USGS	09427520	2014-02-11	8680	A
USGS	09427520	2014-02-12	8280	A
USGS	09427520	2014-02-13	7660	A
USGS	09427520	2014-02-14	10100	A
USGS	09427520	2014-02-15	10100	A
USGS	09427520	2014-02-16	10500	A
USGS	09427520	2014-02-17	10400	A
USGS	09427520	2014-02-18	10700	A
USGS	09427520	2014-02-19	10500	A
USGS	09427520	2014-02-20	8570	A
USGS	09427520	2014-02-21	9830	A
USGS	09427520	2014-02-22	10100	A
USGS	09427520	2014-02-23	10100	A
USGS	09427520	2014-02-24	10100	A
USGS	09427520	2014-02-25	8870	A
USGS	09427520	2014-02-26	7340	A
USGS	09427520	2014-02-27	5900	A
USGS	09427520	2014-02-28	8560	A
USGS	09427520	2014-03-01	9130	A
USGS	09427520	2014-03-02	9680	A
USGS	09427520	2014-03-03	9920	A
USGS	09427520	2014-03-04	11400	A
USGS	09427520	2014-03-05	11200	A
USGS	09427520	2014-03-06	9270	A
USGS	09427520	2014-03-07	10900	A
USGS	09427520	2014-03-08	10700	A
USGS	09427520	2014-03-09	11200	A
USGS	09427520	2014-03-10	12400	A
USGS	09427520	2014-03-11	13100	A
USGS	09427520	2014-03-12	12200	A
USGS	09427520	2014-03-13	12600	A
USGS	09427520	2014-03-14	11700	A
USGS	09427520	2014-03-15	11800	A
USGS	09427520	2014-03-16	12900	A
USGS	09427520	2014-03-17	14100	A
USGS	09427520	2014-03-18	13800	A
USGS	09427520	2014-03-19	13500	A
USGS	09427520	2014-03-20	11500	A
USGS	09427520	2014-03-21	14200	A
USGS	09427520	2014-03-22	15100	A
USGS	09427520	2014-03-23	15500	A
USGS	09427520	2014-03-24	18100	A
USGS	09427520	2014-03-25	19900	A
USGS	09427520	2014-03-26	19400	A
USGS	09427520	2014-03-27	16800	A
USGS	09427520	2014-03-28	15800	A
USGS	09427520	2014-03-29	15100	A
USGS	09427520	2014-03-30	12600	A
USGS	09427520	2014-03-31	12900	A
USGS	09427520	2014-04-01	13600	A
USGS	09427520	2014-04-02	11600	A
USGS	09427520	2014-04-03	9360	A
USGS	09427520	2014-04-04	11900	A
USGS	09427520	2014-04-05	12600	A
USGS	09427520	2014-04-06	12500	A
USGS	09427520	2014-04-07	13900	A
USGS	09427520	2014-04-08	14500	A
USGS	09427520	2014-04-09	15500	A
USGS	09427520	2014-04-10	12500	A
USGS	09427520	2014-04-11	13600	A
USGS	09427520	2014-04-12	13100	A
USGS	09427520	2014-04-13	13000	A
USGS	09427520	2014-04-14	12900	A
USGS	09427520	2014-04-15	13100	A
USGS	09427520	2014-04-16	11500	A
USGS	09427520	2014-04-17	9900	A
USGS	09427520	2014-04-18	11000	A
USGS	09427520	2014-04-19	11900	A
USGS	09427520	2014-04-20	12100	A
USGS	09427520	2014-04-21	12500	A
USGS	09427520	2014-04-22	13100	A
USGS	09427520	2014-04-23	12700	A
USGS	09427520	2014-04-24	10500	A
USGS	09427520	2014-04-25	12100	A
USGS	09427520	2014-04-26	11900	A
USGS	09427520	2014-04-27	11600	A
USGS	09427520	2014-04-28	11400	A
USGS	09427520	2014-04-29	10600	A
USGS	09427520	2014-04-30	10400	A
USGS	09427520	2014-05-01	9700	A
USGS	09427520	2014-05-02	11100	A
USGS	09427520	2014-05-03	13300	A
USGS	09427520	2014-05-04	13800	A
USGS	09427520	2014-05-05	13300	A
USGS	09427520	2014-05-06	12200	A
USGS	09427520	2014-05-07	13800	A
USGS	09427520	2014-05-08	7400	A
USGS	09427520	2014-05-09	12500	A
USGS	09427520	2014-05-10	11700	A
USGS	09427520	2014-05-11	13100	A
USGS	09427520	2014-05-12	12700	A
USGS	09427520	2014-05-13	12000	A
USGS	09427520	2014-05-14	12800	A
USGS	09427520	2014-05-15	6410	A
USGS	09427520	2014-05-16	10700	A
USGS	09427520	2014-05-17	10900	A
USGS	09427520	2014-05-18	11300	A
USGS	09427520	2014-05-19	10900	A
USGS	09427520	2014-05-20	10400	A
USGS	09427520	2014-05-21	11000	A
USGS	09427520	2014-05-22	7220	A
USGS	09427520	2014-05-23	8080	A
USGS	09427520	2014-05-24	8770	A
USGS	09427520	2014-05-25	8810	A
USGS	09427520	2014-05-26	10400	A
USGS	09427520	2014-05-27	10800	A
USGS	09427520	2014-05-28	10300	A
USGS	09427520	2014-05-29	9140	A
USGS	09427520	2014-05-30	10100	A
USGS	09427520	2014-05-31	10700	A
USGS	09427520	2014-06-01	10500	A
USGS	09427520	2014-06-02	11200	A
USGS	09427520	2014-06-03	10600	A
USGS	09427520	2014-06-04	10400	A
USGS	09427520	2014-06-05	8770	A
USGS	09427520	2014-06-06	10800	A
USGS	09427520	2014-06-07	11300	A
USGS	09427520	2014-06-08	11700	A
USGS	09427520	2014-06-09	13600	A
USGS	09427520	2014-06-10	13400	A
USGS	09427520	2014-06-11	12500	A
USGS	09427520	2014-06-12	9410	A
USGS	09427520	2014-06-13	10700	A
USGS	09427520	2014-06-14	9960	A
USGS	09427520	2014-06-15	10700	A
USGS	09427520	2014-06-16	10600	A
USGS	09427520	2014-06-17	11200	A
USGS	09427520	2014-06-18	10300	A
USGS	09427520	2014-06-19	9410	A
USGS	09427520	2014-06-20	10700	A
USGS	09427520	2014-06-21	11200	A
USGS	09427520	2014-06-22	12200	A
USGS	09427520	2014-06-23	13000	A
USGS	09427520	2014-06-24	13500	A
USGS	09427520	2014-06-25	13800	A
USGS	09427520	2014-06-26	10100	A
USGS	09427520	2014-06-27	13200	A
USGS	09427520	2014-06-28	12800	A
USGS	09427520	2014-06-29	12400	A
USGS	09427520	2014-06-30	13300	A
USGS	09427520	2014-07-01	13300	A
USGS	09427520	2014-07-02	12600	A
USGS	09427520	2014-07-03	11200	A
USGS	09427520	2014-07-04	10600	A
USGS	09427520	2014-07-05	9670	A
USGS	09427520	2014-07-06	9990	A
USGS	09427520	2014-07-07	10500	A
USGS	09427520	2014-07-08	12300	A
USGS	09427520	2014-07-09	12900	A
USGS	09427520	2014-07-10	9650	A
USGS	09427520	2014-07-11	11300	A
USGS	09427520	2014-07-12	10200	A
USGS	09427520	2014-07-13	10800	A
USGS	09427520	2014-07-14	11000	A
USGS	09427520	2014-07-15	11400	A
USGS	09427520	2014-07-16	11800	A
USGS	09427520	2014-07-17	10100	A
USGS	09427520	2014-07-18	11700	A
USGS	09427520	2014-07-19	11700	A
USGS	09427520	2014-07-20	11800	A
USGS	09427520	2014-07-21	11400	A
USGS	09427520	2014-07-22	11300	A
USGS	09427520	2014-07-23	10800	A
USGS	09427520	2014-07-24	7590	A
USGS	09427520	2014-07-25	10600	A
USGS	09427520	2014-07-26	9720	A
USGS	09427520	2014-07-27	10300	A
USGS	09427520	2014-07-28	10900	A
USGS	09427520	2014-07-29	10300	A
USGS	09427520	2014-07-30	10400	A
USGS	09427520	2014-07-31	7880	A
USGS	09427520	2014-08-01	9080	A
USGS	09427520	2014-08-02	8700	A
USGS	09427520	2014-08-03	8690	A
USGS	09427520	2014-08-04	5620	A
USGS	09427520	2014-08-05	7040	A
USGS	09427520	2014-08-06	8200	A
USGS	09427520	2014-08-07	8180	A
USGS	09427520	2014-08-08	9020	A
USGS	09427520	2014-08-09	9580	A
USGS	09427520	2014-08-10	7690	A
